"n","a1","a2","a3","a4","a5","a6","b1"
19106,4,10,16,20,24,27,11
19107,6,7,11,17,22,28,12
19108,7,10,14,21,28,30,14
19109,8,14,17,23,28,31,8
19110,8,11,16,24,27,32,9
19111,7,9,13,16,30,33,12
19112,0,1,7,18,26,32,4
19113,5,11,19,19,23,29,7
19114,8,13,19,22,29,30,7
19115,5,8,9,12,17,17,5
19116,2,10,17,24,24,31,9
19117,3,13,13,22,22,25,9
19118,6,10,16,20,27,32,11
19119,5,11,16,21,27,29,11
19120,7,10,15,17,29,30,7
19121,3,8,11,13,18,24,11
19122,8,12,17,23,30,30,10
19123,3,8,15,20,21,24,4
19124,9,14,19,21,25,30,6
19125,2,11,13,17,17,26,8
19126,2,8,11,22,23,31,7
19127,6,14,18,22,31,34,7
19128,3,10,13,20,23,30,9
19129,3,14,14,22,26,30,9
19130,8,16,21,23,26,32,15
19131,3,9,13,19,29,31,10
19132,5,7,8,18,19,27,6
19133,9,12,25,25,27,30,10
19134,4,9,13,21,25,30,8
19135,7,8,12,14,20,31,7
19136,4,5,12,19,22,28,5
19137,8,11,11,22,25,31,2
19138,3,14,15,18,23,28,5
19139,6,13,17,25,26,27,8
19140,5,8,11,19,22,27,1
19141,6,12,14,20,24,27,8
19142,6,11,14,20,23,30,8
19143,8,10,10,18,22,30,5
19144,7,11,15,24,27,31,10
19145,4,4,16,16,21,22,8
19146,4,11,12,14,18,26,11
19147,-1,4,10,20,25,27,7
19148,3,6,11,15,22,28,6
19149,2,3,4,15,19,28,5
19150,4,9,17,19,24,30,6
19151,7,8,18,21,25,27,11
19152,7,11,17,21,22,26,7
20002,7,9,16,23,24,28,7
20003,2,10,10,19,25,32,5
20004,1,9,18,25,30,34,9
20005,8,12,19,19,25,30,8
20006,5,10,13,14,22,28,13
20007,0,5,11,18,25,28,7
20008,5,10,19,21,25,28,11
20009,9,18,18,20,23,28,5
20010,4,7,14,20,20,25,11
20011,6,9,9,18,26,31,6
20012,4,12,16,23,28,29,8
20013,6,14,19,20,23,32,9
20014,4,8,13,15,23,28,10
20015,4,12,15,18,21,28,5
20016,9,17,18,23,24,26,5
20017,5,9,15,15,22,32,9
20018,3,13,20,21,28,30,14
20019,2,4,14,16,22,27,10
20020,3,8,10,13,16,22,14
20021,3,10,17,24,28,29,9
20022,5,11,15,21,22,29,8
20023,4,12,20,21,29,29,7
20024,3,9,13,19,21,24,9
20025,5,11,15,20,24,28,3
20026,5,10,18,20,25,27,6
20027,6,7,13,19,24,27,6
20028,9,11,16,22,27,31,13
20029,4,10,10,17,23,29,6
20030,15,20,24,25,27,27,10
20031,3,5,14,14,21,28,8
20032,10,13,17,19,26,31,10
20033,9,12,12,16,20,21,12
20034,8,12,15,20,24,24,8
20035,9,15,16,18,22,27,11
20036,4,10,16,23,25,25,10
20037,1,10,16,17,22,25,5
20038,3,8,14,18,26,30,12
20039,9,10,16,17,22,27,8
20040,4,7,12,20,24,27,8
20041,6,7,11,11,15,24,14
20042,7,11,20,22,22,32,10
20043,3,5,14,15,22,30,7
20044,6,11,12,17,24,30,6
20045,3,10,14,17,19,28,9
20046,5,9,16,21,26,28,10
20047,5,12,16,18,19,24,10
20048,2,10,16,23,26,27,7
20049,9,12,13,19,25,32,7
20050,8,14,19,19,24,32,12
20051,4,8,17,21,26,30,8
20052,5,12,17,21,27,30,6
20053,5,11,14,18,24,29,7
20054,5,9,14,21,24,28,10
20055,8,18,22,23,25,32,12
20056,5,9,14,16,19,27,11
20057,5,11,18,24,27,29,10
20058,1,11,16,18,19,26,10
20059,5,10,15,23,25,27,11
20060,6,9,17,19,23,28,9
20061,5,11,12,20,22,30,6
20062,2,8,10,10,23,30,10
20063,1,6,14,22,24,29,11
20064,2,7,20,22,28,29,12
20065,5,13,22,25,28,31,10
20066,4,12,16,21,23,32,7
20067,8,9,17,22,29,29,6
20068,5,10,13,19,21,26,11
20069,-2,5,10,20,26,32,13
20070,10,12,20,22,26,31,9
20071,3,9,14,17,21,27,4
20072,3,10,17,24,28,31,9
20073,2,6,7,11,17,29,10
20074,9,14,19,20,22,30,13
20075,4,10,22,23,25,29,9
20076,11,13,13,16,22,26,4
20077,7,9,14,17,22,26,5
20078,5,9,18,22,25,30,6
20079,8,13,21,21,29,31,5
20080,7,9,16,24,25,31,16
20081,3,4,14,25,29,34,12
20082,5,9,12,21,26,29,4
20083,2,8,15,19,22,30,12
20084,0,9,11,14,24,28,10
20085,2,8,16,17,22,28,14
20086,2,9,14,19,23,30,7
20087,2,7,13,18,24,28,9
20088,3,8,8,14,24,33,8
20089,3,14,14,17,25,31,9
20090,2,7,15,18,30,33,5
20091,2,7,9,13,23,29,7
20092,4,5,8,23,24,25,0
20093,5,17,18,24,26,31,11
20094,6,6,15,19,22,27,12
20095,4,12,13,21,25,29,9
20096,6,8,11,13,19,27,5
20097,4,12,15,20,22,29,9
20098,5,13,16,22,24,28,10
20099,4,11,16,19,22,29,9
20100,3,6,16,21,26,31,6
20101,5,9,14,14,23,27,10
20102,4,10,19,19,28,29,8
20103,5,10,11,19,25,27,9
20104,4,11,12,19,23,26,8
20105,3,7,11,19,25,32,9
20106,2,4,11,19,24,25,6
20107,5,8,11,13,23,26,12
20108,4,4,11,14,23,26,9
20109,4,10,14,19,26,27,5
20110,6,9,12,16,22,29,12
20111,4,9,17,21,26,31,9
20112,2,9,11,16,22,27,10
20113,5,8,13,18,21,31,7
20114,5,7,15,21,24,27,11
20115,12,16,18,27,29,30,12
20116,2,4,5,17,24,27,13
20117,-2,5,13,22,29,32,7
20118,2,9,11,17,26,28,3
20119,6,10,14,19,27,31,7
20120,4,9,20,21,29,31,11
20121,5,8,11,15,24,27,4
20122,6,13,18,23,23,27,11
20123,9,16,20,24,31,34,6
20124,7,11,16,16,21,25,5
20125,8,9,14,20,25,29,12
20126,3,8,13,20,24,30,13
20127,8,12,16,19,26,29,8
20128,5,8,13,20,26,30,4
20129,11,11,16,17,21,28,9
20130,6,7,12,19,24,28,3
20131,7,8,17,20,23,27,7
20132,5,8,16,19,21,28,14
20133,2,7,13,16,22,29,18
20134,2,8,14,18,25,26,10
20135,6,11,20,24,30,33,9
21002,6,13,17,21,24,31,9
21003,5,12,16,26,30,32,10
21004,5,8,12,15,22,22,9
21005,8,12,17,27,30,33,10
21006,7,10,20,24,29,31,9
21007,7,11,16,19,26,32,5
21008,5,11,15,20,26,30,6
21009,1,8,17,19,24,31,9
21010,2,11,15,22,25,28,14
21011,4,8,15,19,21,31,7
21012,3,7,9,12,16,25,12
21013,3,7,10,11,23,27,12
21014,4,13,14,21,23,28,8
21015,2,5,11,14,20,26,12
21016,11,13,22,23,28,28,9
21017,3,6,17,23,28,35,13
21018,5,10,16,16,21,26,13
21019,8,21,22,23,24,32,8
21020,7,9,15,15,27,29,6
21021,3,9,12,17,23,27,12
21022,1,7,11,21,27,31,13
21023,4,11,13,15,24,24,12
21024,6,12,15,16,20,27,2
21025,5,9,11,19,24,29,11
21026,11,17,17,18,20,29,13
21027,7,11,18,24,25,31,9
21028,4,9,10,14,22,23,14
21029,5,10,14,19,29,29,8
21030,7,7,9,16,22,26,13
21031,3,5,10,16,25,31,4
21032,7,10,11,25,28,32,9
21033,6,12,16,22,29,32,10
21034,12,13,21,24,28,33,16
21035,4,10,17,22,30,32,7
21036,5,6,15,18,22,26,9
21037,4,7,9,15,21,29,6
21038,4,14,21,26,28,30,8
21039,3,7,15,18,26,33,5
21040,3,11,12,18,23,28,8
21041,-1,10,16,25,27,30,6
21042,6,9,11,17,22,29,10
21043,4,7,10,18,27,30,10
21044,6,12,15,18,29,31,11
21045,8,12,15,23,24,28,11
21046,8,13,13,22,28,31,6
21047,2,7,14,19,24,28,9
21048,3,4,13,16,21,26,7
21049,4,9,13,17,24,30,11
21050,9,10,14,18,23,30,12
21051,7,16,16,19,23,31,11
21052,2,10,12,15,24,28,6
21053,4,12,16,23,25,30,4
21054,6,21,22,24,24,24,6
21055,4,6,10,17,21,25,6
21056,6,12,19,21,26,30,10
21057,10,10,12,13,19,27,-2
21058,7,8,11,16,21,25,9
21059,2,8,10,16,20,25,9
21060,1,7,11,24,27,30,9
21061,8,8,17,25,28,30,7
21062,3,9,13,22,27,31,13
21063,3,11,18,21,24,29,6
21064,6,8,21,22,23,27,8
21065,1,9,13,15,20,26,9
21066,5,8,16,19,26,29,3
21067,3,9,16,21,23,29,5
21068,5,6,9,14,16,31,6
21069,5,14,16,23,27,32,3
21070,6,8,12,16,21,27,11
21071,4,11,17,21,25,30,11
21072,3,6,13,23,24,31,3
21073,3,7,11,17,23,29,8
21074,2,8,8,15,21,27,13
21075,5,12,18,21,28,33,9
21076,6,10,15,21,23,32,5
21077,3,10,11,18,18,24,14
21078,7,13,19,23,24,30,7
21079,3,6,12,14,22,26,7
21080,4,9,14,20,22,29,15
21081,6,11,14,19,22,26,8
21082,4,12,17,18,25,30,9
21083,6,7,15,18,23,31,9
21084,0,6,17,20,25,31,9
21085,3,7,13,17,25,29,9
21086,8,9,12,24,25,29,5
21087,5,13,13,19,19,32,10
21088,6,7,8,16,20,28,13
21089,3,10,15,25,27,33,9
21090,3,8,14,21,27,31,8
21091,6,9,10,17,23,28,8
21092,5,9,9,10,17,25,7
21093,8,9,15,21,25,26,2
21094,6,9,13,19,23,24,9
21095,10,13,17,20,24,33,6
21096,7,9,10,17,23,29,10
21097,3,6,11,17,24,28,10
21098,6,9,11,13,20,27,9
21099,-1,7,13,16,24,31,13
21100,6,10,14,18,27,32,6
21101,6,13,13,15,22,30,1
21102,4,5,12,23,27,34,14
21103,4,6,13,20,26,29,4
21104,5,6,8,19,23,27,11
21105,1,4,11,18,25,30,8
21106,6,8,14,17,25,28,9
21107,6,10,15,20,21,29,12
21108,5,10,14,18,25,34,14
21109,3,10,16,19,28,30,11
21110,3,12,19,21,24,27,11
21111,18,23,26,28,28,32,2
21112,4,8,14,18,22,29,10
21113,5,12,13,21,22,31,5
21114,2,8,16,20,21,28,11
21115,2,11,12,17,22,30,14
21116,5,11,15,19,25,33,6
21117,7,13,17,20,24,28,3
21118,6,12,16,22,30,31,3
21119,6,10,17,20,23,30,12
21120,4,10,11,15,22,29,12
21121,5,7,13,21,24,27,13
21122,3,10,21,22,29,34,7
21123,5,15,20,22,26,28,9
21124,7,10,18,22,28,31,6
21125,4,8,14,17,17,28,8
21126,5,10,14,14,23,27,9
21127,5,7,8,14,16,29,7
21128,6,9,13,14,23,28,8
21129,5,7,11,17,25,30,4
21130,8,14,17,21,26,30,10
21131,1,9,14,20,24,26,13
21132,4,13,13,20,26,26,12
21133,4,10,22,24,27,31,16
21134,5,15,15,23,25,25,7
21135,9,13,15,19,23,33,10
21136,2,4,12,21,26,27,5
21137,4,11,16,16,24,30,7
21138,2,6,12,17,22,27,3
21139,3,11,14,15,23,27,12
21140,2,7,13,17,21,29,8
21141,4,7,12,17,24,29,9
21142,5,8,14,22,28,30,10
21143,5,10,10,12,23,30,11
21144,4,9,14,19,29,30,9
21145,3,4,11,12,18,27,8
21146,4,11,18,18,25,34,8
21147,2,3,9,11,19,26,15
21148,4,5,16,25,27,28,15
21149,8,9,10,13,22,30,9
21150,4,9,11,15,22,30,8
21151,3,9,13,18,25,28,5
22002,5,8,15,20,27,29,11
22003,2,7,8,18,24,32,11
22004,8,12,13,17,22,32,7
22005,1,6,10,18,20,25,9
22006,5,10,18,23,29,30,6
22007,3,11,14,21,27,28,8
22008,2,7,7,14,20,26,6
22009,4,10,13,21,27,32,5
22010,4,10,14,25,30,31,5
22011,3,12,16,16,17,20,13
22012,0,6,6,15,19,22,8
22013,3,6,9,19,25,28,8
22014,4,10,14,18,25,27,6
22015,2,9,11,16,17,33,5
22016,1,6,10,17,28,34,8
22017,3,6,11,18,22,29,10
22018,6,7,17,22,26,28,8
22019,6,11,15,26,26,29,12
22020,6,8,8,13,17,26,1
22021,5,13,17,21,27,27,11
22022,2,10,11,18,24,31,11
22023,6,16,18,18,24,26,9
22024,4,6,13,23,25,28,7
22025,4,9,17,21,27,31,15
22026,5,12,16,21,30,31,9
22027,6,11,19,20,25,31,10
22028,5,15,15,22,28,31,9
22029,8,14,17,19,26,29,11
22030,4,5,15,17,24,25,10
22031,7,11,15,18,22,28,16
22032,4,7,11,17,22,26,9
22033,3,8,9,17,25,30,13
22034,5,7,15,17,25,28,11
22035,5,15,17,19,23,30,8
22036,8,11,15,17,25,28,8
22037,2,7,16,22,22,27,4
