"n","a1","a2","a3","a4","a5","a6","b1"
18055,3,16,17,25,28,31,11
18056,4,11,13,15,23,32,7
18057,4,7,12,16,22,28,6
18058,6,7,12,17,25,31,11
18059,4,9,15,17,22,26,13
18060,6,8,14,17,18,26,10
18061,4,10,15,22,25,27,11
18062,5,6,9,14,26,27,7
18063,8,9,12,22,25,30,4
18064,7,11,12,17,24,29,9
18065,1,7,20,24,24,27,9
18066,4,8,9,16,20,27,8
18067,8,10,12,19,26,30,5
18068,6,9,19,24,27,28,8
18069,7,14,14,23,25,29,6
18070,9,10,13,20,26,27,4
18071,7,7,13,18,18,24,7
18072,4,6,11,16,23,26,11
18073,8,14,20,25,28,30,10
18074,5,7,14,20,27,29,8
18075,4,8,18,21,27,31,8
18076,7,8,13,23,25,28,11
18077,6,11,19,20,27,30,13
18078,5,7,10,20,21,25,4
18079,7,11,20,23,26,31,10
18080,5,9,18,26,29,32,13
18081,3,9,15,15,24,30,3
18082,6,10,11,11,16,27,6
18083,7,9,14,19,20,27,14
18084,6,11,15,22,26,29,9
18085,6,10,15,19,25,33,8
18086,5,8,13,20,20,30,12
18087,7,12,18,25,28,32,8
18088,1,8,17,21,22,31,10
18089,5,16,19,21,23,30,8
18090,6,11,13,14,26,30,6
18091,7,11,13,20,23,27,7
18092,5,9,12,18,29,32,-3
18093,6,9,14,18,26,31,6
18094,3,12,15,21,25,29,10
18095,7,8,14,15,19,29,12
18096,4,8,18,20,26,29,8
18097,6,13,22,28,31,31,7
18098,6,10,14,18,26,29,3
18099,8,15,17,20,26,28,13
18100,4,10,12,17,25,31,12
18101,5,9,18,24,27,31,8
18102,6,7,15,17,20,28,9
18103,3,11,17,22,31,31,13
18104,1,8,13,18,22,29,12
18105,6,10,13,24,28,32,11
18106,5,11,16,20,24,29,3
18107,5,15,16,20,27,32,7
18108,3,4,7,14,21,30,8
18109,5,10,11,20,25,26,5
18110,3,8,10,14,23,28,5
18111,6,11,14,20,28,30,10
18112,4,8,12,15,20,25,9
18113,6,11,18,21,22,29,4
18114,6,6,13,23,28,31,4
18115,4,11,18,19,23,27,7
18116,5,8,17,18,23,30,9
18117,8,13,16,19,22,30,8
18118,4,11,17,23,26,28,12
18119,3,8,13,16,20,28,11
18120,6,10,16,19,21,28,10
18121,5,7,18,19,28,29,7
18122,8,13,13,20,26,30,7
18123,3,10,15,18,21,31,8
18124,5,9,11,16,23,29,14
18125,4,13,18,22,28,31,5
18126,4,7,12,13,19,23,13
18127,8,11,14,15,22,30,4
18128,2,8,12,14,19,27,11
18129,4,6,12,17,22,28,7
18130,4,10,17,26,27,32,8
18131,4,13,19,22,22,23,8
18132,7,9,13,21,21,27,11
18133,8,11,17,20,25,29,5
18134,8,11,14,18,21,26,11
18135,9,14,17,18,24,30,7
18136,3,11,12,18,27,29,7
18137,13,19,20,21,24,32,4
18138,4,11,19,21,22,30,9
18139,2,7,12,19,20,29,7
18140,7,12,15,18,25,28,10
18141,4,16,17,22,26,34,9
18142,7,11,19,23,30,32,8
18143,2,11,15,22,26,29,11
18144,6,9,12,18,25,33,6
18145,9,11,18,21,27,28,9
18146,3,4,16,17,22,28,11
18147,4,5,17,21,24,28,5
18148,3,10,19,21,31,32,8
18149,8,11,17,19,22,28,9
18150,7,10,14,18,23,29,11
18151,5,9,15,22,32,33,6
18152,8,11,17,20,26,31,12
18153,6,8,16,20,25,32,5
18154,4,8,13,22,24,25,9
19002,5,6,18,22,26,28,12
19003,4,11,13,18,23,28,7
19004,7,9,19,22,23,30,11
19005,7,14,21,25,26,32,11
19006,7,10,14,19,22,27,9
19007,4,8,14,18,24,29,10
19008,0,7,12,18,23,31,6
19009,6,12,19,21,25,30,9
19010,3,9,15,20,26,31,5
19011,4,12,18,24,24,29,9
19012,6,10,17,21,24,28,9
19013,5,7,12,17,26,32,7
19014,3,11,18,21,24,28,12
19015,4,7,13,19,24,29,11
19016,7,8,11,17,21,29,7
19017,4,10,15,16,22,30,14
19018,1,3,9,19,20,26,11
19019,2,9,17,18,23,27,4
19020,4,6,7,15,19,27,8
19021,5,7,13,22,27,31,15
19022,3,10,17,19,24,30,12
19023,5,11,15,22,22,31,10
19024,11,11,22,23,28,31,9
19025,5,10,15,24,29,31,9
19026,7,10,14,18,28,32,10
19027,3,11,16,24,25,31,4
19028,6,13,19,19,19,29,9
19029,2,10,11,16,20,30,5
19030,5,9,11,20,22,32,10
19031,6,11,18,22,25,31,4
19032,10,14,16,19,25,29,11
19033,5,11,17,20,22,26,9
19034,9,12,18,18,18,27,12
19035,6,7,9,16,19,28,12
19036,4,11,13,25,26,31,6
19037,2,8,13,15,20,25,11
19038,2,9,13,19,22,29,9
19039,3,4,7,24,24,28,9
19040,10,14,20,25,26,30,7
19041,3,8,14,18,23,27,11
19042,10,11,14,17,20,30,10
19043,5,11,20,21,27,34,4
19044,4,8,14,21,27,32,8
19045,4,12,15,20,23,27,9
19046,7,12,17,19,22,30,10
19047,5,7,13,22,25,28,7
19048,3,9,16,16,24,30,12
19049,7,17,21,22,25,28,9
19050,3,10,13,17,24,28,10
19051,3,9,14,20,26,31,7
19052,6,9,14,16,21,30,6
19053,4,14,16,16,21,25,8
19054,7,13,15,18,22,28,9
19055,3,4,13,17,18,28,11
19056,7,13,14,17,22,24,14
19057,8,15,17,18,23,29,11
19058,7,12,13,17,28,31,8
19059,4,7,11,18,23,27,8
19060,8,9,12,14,18,26,15
19061,2,5,12,16,23,27,5
19062,1,12,23,27,32,32,5
19063,5,8,12,19,28,29,10
19064,2,4,12,19,26,29,9
19065,0,9,14,14,19,28,10
19066,4,7,13,17,22,29,8
19067,6,9,16,25,29,32,5
19068,6,13,17,21,30,31,8
19069,8,9,19,23,24,28,9
19070,2,10,14,19,24,29,12
19071,6,13,13,13,21,25,13
19072,4,8,10,14,22,28,3
19073,8,15,15,19,27,29,10
19074,3,6,12,20,21,31,9
19075,2,8,18,23,29,29,15
19076,1,6,6,13,26,30,5
19077,5,6,9,14,24,28,18
19078,3,12,17,18,23,28,9
19079,6,9,14,16,25,27,7
19080,5,12,16,17,22,28,12
19081,2,8,13,17,22,30,14
19082,1,11,14,18,19,28,10
19083,4,5,12,21,22,29,15
19084,4,7,8,12,22,29,11
19085,1,3,10,14,21,30,7
19086,8,16,21,24,25,30,5
19087,5,13,15,18,21,28,13
19088,5,15,18,20,22,29,15
19089,3,10,16,24,24,30,6
19090,6,11,15,17,28,31,10
19091,7,16,18,21,28,32,10
19092,6,13,16,20,27,30,10
19093,3,7,12,22,26,27,12
19094,4,11,12,13,21,28,10
19095,2,3,10,20,20,27,7
19096,7,7,14,17,21,31,-1
19097,5,14,16,22,28,31,5
19098,1,7,12,15,25,28,13
19099,3,10,17,21,26,28,6
19100,4,13,17,20,24,27,10
19101,7,10,16,18,24,29,7
19102,7,16,21,21,25,29,9
19103,1,9,14,16,27,30,7
19104,5,9,12,18,24,24,5
19105,2,8,17,17,26,31,9
19106,2,5,12,14,18,29,5
19107,3,9,12,17,24,30,14
19108,4,6,15,20,23,27,10
19109,5,6,10,14,20,29,6
19110,0,7,11,16,21,24,10
19111,8,10,12,14,18,29,9
19112,4,10,17,21,23,31,3
19113,3,6,14,16,20,24,13
19114,4,9,19,19,21,29,5
19115,1,13,17,27,28,31,7
19116,4,10,18,22,29,30,9
19117,5,8,10,15,19,23,8
19118,3,10,17,20,24,30,14
19119,6,10,18,21,21,27,7
19120,5,11,12,18,24,28,12
19121,6,11,14,20,23,29,7
19122,3,9,19,23,27,30,6
19123,5,10,11,17,24,33,8
19124,6,12,13,14,21,29,10
19125,4,11,16,21,28,31,8
19126,5,11,13,24,28,29,6
19127,2,7,12,22,28,31,9
19128,8,13,17,24,24,29,4
19129,6,11,17,19,24,29,6
19130,5,7,17,17,27,27,13
19131,2,8,22,24,25,27,6
19132,2,5,15,18,20,33,8
19133,4,6,7,19,20,28,10
19134,6,9,15,21,24,29,7
19135,4,15,18,20,24,26,10
19136,4,11,14,18,27,32,9
19137,6,10,14,20,23,32,4
19138,4,7,13,18,26,31,6
19139,10,10,16,21,22,33,10
19140,7,10,11,16,23,27,9
19141,5,12,13,17,22,26,12
19142,7,10,16,17,19,23,9
19143,6,11,15,18,27,29,9
19144,5,8,10,13,21,29,13
19145,4,12,17,20,23,31,2
19146,1,7,14,17,21,21,9
19147,7,13,14,19,23,31,12
19148,6,7,16,18,20,31,7
19149,2,3,12,16,21,25,11
19150,7,20,27,28,30,31,7
19151,5,9,17,22,28,31,8
19152,12,12,17,21,26,30,9
20002,4,10,13,16,24,25,9
20003,2,3,8,15,22,25,9
20004,4,5,22,23,28,29,4
20005,8,10,15,25,27,28,9
20006,3,5,9,16,23,29,9
20007,6,8,10,21,27,28,15
20008,8,15,18,22,27,34,7
20009,-1,3,8,19,23,26,8
20010,4,17,23,25,25,31,5
20011,4,4,15,23,24,27,10
20012,7,16,17,19,22,28,8
20013,5,11,14,21,23,28,3
20014,6,11,15,19,22,31,9
20015,4,9,14,23,24,32,10
20016,2,9,13,18,24,28,8
20017,2,12,13,21,28,28,8
20018,3,6,14,18,23,27,7
20019,7,12,21,26,29,31,13
20020,5,6,12,15,19,31,12
20021,6,10,11,15,22,27,7
20022,0,4,9,20,23,27,11
20023,8,10,12,22,23,28,13
20024,3,11,13,16,16,25,3
20025,5,5,7,17,23,25,11
20026,2,11,15,23,25,32,10
20027,2,8,14,15,23,26,10
20028,6,12,13,16,22,30,8
20029,8,13,17,21,24,26,9
20030,2,4,11,21,23,31,7
20031,0,2,12,17,19,29,11
20032,3,3,8,15,22,28,7
20033,6,11,13,15,18,27,8
20034,0,5,14,19,23,27,14
20035,7,8,15,20,26,30,7
20036,4,5,11,21,21,29,9
20037,7,11,16,20,26,30,11
20038,4,7,11,15,20,29,10
20039,2,4,12,17,26,29,14
20040,1,9,15,19,19,30,9
20041,1,9,15,22,25,29,7
20042,5,10,13,19,24,30,7
20043,5,14,15,22,25,25,5
20044,6,11,13,21,25,29,6
20045,2,2,11,18,23,28,5
20046,4,7,9,13,23,27,5
20047,6,8,12,19,29,32,7
20048,3,9,12,22,26,31,16
20049,7,10,13,16,24,27,7
20050,5,11,14,22,22,26,10
20051,3,14,18,23,29,32,8
20052,5,6,9,16,25,30,4
20053,6,12,19,26,27,30,5
20054,3,12,12,21,27,27,5
20055,3,11,22,25,26,31,2
20056,5,7,16,20,23,27,9
20057,4,8,13,20,29,33,13
20058,6,12,15,21,26,30,6
20059,6,9,9,15,20,28,9
20060,6,10,19,21,22,30,2
20061,6,12,16,22,26,30,7
20062,6,9,14,21,28,30,11
20063,10,14,17,19,27,32,15
20064,5,9,15,19,20,28,5
20065,2,13,16,17,24,29,5
20066,4,8,13,19,27,28,9
20067,2,8,12,16,22,27,6
20068,6,16,21,23,24,25,8
20069,5,10,11,18,24,26,9
20070,4,10,10,12,15,29,11
20071,4,14,16,23,30,32,8
20072,1,7,14,19,20,32,8
20073,6,11,15,23,23,26,12
20074,6,10,17,21,24,33,9
20075,5,11,14,18,23,26,9
20076,3,6,10,20,20,29,15
20077,5,7,11,16,19,25,12
20078,5,10,14,16,19,26,6
20079,6,9,16,23,26,28,12
20080,8,9,20,21,28,30,5
20081,4,6,19,21,21,30,12
20082,1,6,17,19,27,31,5
20083,1,8,14,17,23,27,10
20084,20,21,22,29,30,33,10
20085,8,10,12,19,21,27,8
20086,5,8,16,22,23,28,8
20087,5,6,13,14,25,26,6
20088,4,11,14,21,23,32,8
20089,2,7,18,22,27,34,6
20090,5,8,13,20,23,28,10
20091,2,10,14,21,26,30,9
20092,7,12,18,20,30,33,5
20093,5,9,10,18,19,26,4
20094,7,12,15,22,27,30,5
20095,8,9,12,18,22,26,10
20096,5,6,11,14,20,27,5
20097,4,9,11,21,27,28,9
20098,2,9,12,21,26,29,10
20099,3,9,11,19,19,27,12
20100,1,8,12,17,26,30,6
20101,4,14,16,19,22,27,9
20102,6,13,18,23,27,30,8
20103,1,6,10,10,21,29,9
20104,4,11,12,20,26,30,6
20105,5,13,15,17,19,25,14
20106,8,11,15,22,27,28,11
20107,6,10,13,17,20,29,11
20108,5,9,16,21,24,28,7
20109,5,6,18,28,29,32,8
20110,7,12,15,15,21,29,5
20111,4,5,10,15,23,29,12
20112,3,8,14,20,27,31,8
20113,6,11,17,19,25,30,13
20114,2,3,6,8,15,26,11
20115,3,8,12,17,25,30,8
20116,4,8,12,16,20,29,10
20117,5,11,16,20,23,27,12
20118,9,12,13,17,23,31,7
20119,3,7,16,20,26,31,13
20120,4,7,9,14,22,25,8
20121,3,11,14,20,24,27,10
20122,1,10,11,21,24,29,14
20123,7,10,11,15,20,22,10
20124,7,7,16,22,24,29,8
20125,6,13,18,19,20,29,13
20126,4,9,17,22,27,30,10
20127,2,6,10,11,13,25,11
20128,3,8,17,20,25,30,9
20129,5,14,18,19,25,32,10
20130,3,6,17,20,23,27,10
20131,3,9,12,22,29,30,8
20132,3,11,11,18,23,29,7
20133,5,13,22,28,28,30,10
20134,4,5,10,11,19,27,13
20135,4,11,12,21,23,28,6
21002,3,7,15,16,26,30,10
21003,-1,4,7,13,20,26,16
21004,4,6,15,23,27,33,15
21005,8,13,13,19,21,26,13
21006,4,8,18,23,26,31,5
21007,4,9,15,19,25,29,10
21008,8,11,11,14,24,32,4
21009,6,6,13,13,16,26,10
21010,3,13,18,21,28,32,8
21011,6,11,14,14,22,27,5
21012,8,11,18,19,25,29,5
21013,8,13,14,20,25,33,9
21014,8,10,14,21,21,26,10
21015,4,10,21,23,27,32,13
21016,2,11,13,19,23,26,11
21017,5,11,13,20,25,31,1
21018,3,5,10,21,26,30,16
21019,5,13,16,17,24,30,6
21020,5,15,16,23,28,30,11
21021,2,8,11,21,22,28,6
21022,14,17,20,22,27,31,1
21023,3,8,15,17,22,31,6
21024,6,7,12,19,23,31,9
21025,9,11,12,16,20,28,6
21026,13,17,20,29,30,30,10
21027,6,9,16,21,26,30,8
21028,5,8,15,19,24,30,9
21029,7,13,16,19,23,28,11
21030,3,7,12,17,25,29,7
21031,4,9,14,24,30,31,10
21032,5,19,20,26,31,32,8
21033,2,10,16,22,28,31,11
21034,4,7,14,20,22,29,4
21035,2,11,13,19,29,29,14
21036,8,9,10,13,15,23,9
21037,5,13,13,18,23,27,9
21038,3,12,15,15,22,30,12
21039,5,12,16,17,21,30,13
21040,7,15,15,21,22,28,7
21041,3,10,13,21,23,26,7
21042,12,15,23,24,26,26,1
21043,8,14,17,21,25,29,7
21044,5,7,13,19,20,30,7
21045,5,10,16,21,27,31,5
21046,5,7,11,23,25,31,9
21047,5,11,16,21,26,30,12
21048,4,5,8,11,20,27,9
21049,2,5,7,15,23,30,13
21050,3,11,16,18,26,29,6
21051,5,12,13,18,23,25,5
21052,6,7,10,18,22,28,10
21053,5,8,13,19,26,30,7
21054,5,12,18,20,27,30,4
21055,5,9,14,16,22,29,7
21056,4,9,16,19,26,29,8
21057,3,8,12,23,29,32,14
21058,4,8,14,18,18,27,14
21059,5,11,11,18,24,29,8
21060,2,8,18,20,21,29,8
21061,7,13,20,31,32,33,5
21062,0,2,9,15,24,24,13
21063,3,9,14,19,25,28,6
21064,2,5,10,10,11,19,11
21065,0,8,16,21,23,28,4
21066,7,9,15,21,26,30,7
21067,9,12,23,25,26,32,7
21068,4,9,10,21,21,28,5
21069,2,12,19,21,28,31,7
21070,4,10,14,17,24,28,7
21071,10,13,13,18,27,33,13
21072,4,6,10,16,16,21,7
21073,4,9,13,18,22,31,4
21074,2,12,12,24,28,30,10
21075,3,10,12,16,20,27,12
21076,3,6,9,17,22,28,7
21077,8,10,16,20,25,32,7
21078,3,7,13,14,23,30,4
21079,4,8,13,17,25,30,9
21080,7,8,14,21,26,30,7
21081,5,7,12,20,28,31,9
21082,3,10,16,19,22,31,10
21083,5,6,12,19,26,27,8
21084,7,13,14,16,27,28,6
21085,5,6,16,22,28,30,9
21086,3,4,12,15,20,22,12
21087,3,7,18,22,25,30,16
21088,3,9,12,13,18,28,8
21089,3,10,15,16,24,29,7
21090,3,7,15,19,25,27,8
21091,11,16,23,26,27,33,5
21092,7,11,19,23,24,32,13
21093,4,9,12,13,22,30,13
21094,5,9,16,21,24,29,10
21095,-3,0,6,19,22,30,10
21096,10,20,22,23,27,31,7
21097,2,6,10,17,23,30,12
21098,5,7,10,18,25,29,7
21099,-1,5,9,14,22,27,13
21100,6,10,16,17,22,31,7
21101,6,12,14,16,16,22,6
21102,3,10,13,22,29,32,10
21103,5,6,16,18,23,29,8
21104,2,6,9,17,21,30,8
21105,6,9,14,18,24,29,8
21106,7,15,25,27,28,32,7
21107,3,11,13,18,19,29,8
21108,4,9,14,19,25,26,7
21109,1,11,13,25,29,31,8
21110,6,9,15,19,23,29,10
21111,3,9,20,24,30,31,5
21112,5,10,14,19,24,26,12
21113,7,12,18,22,22,31,6
21114,-1,5,11,26,31,32,5
21115,4,7,15,23,24,30,11
21116,3,10,14,16,21,28,6
21117,3,6,10,18,23,28,8
21118,3,4,9,14,20,27,7
21119,5,10,14,17,23,26,11
21120,3,4,10,15,23,27,13
21121,5,8,11,16,21,24,4
21122,2,6,14,18,26,30,7
21123,1,7,16,19,28,31,13
21124,2,9,13,19,20,28,14
21125,5,7,9,18,24,26,11
21126,4,11,20,22,25,30,9
21127,4,9,9,20,25,28,6
21128,7,7,12,18,25,30,10
21129,6,11,13,16,25,28,9
21130,4,8,14,22,23,27,6
21131,5,15,17,25,28,32,9
21132,4,13,23,24,27,33,10
21133,5,13,18,20,24,27,5
21134,11,14,17,18,27,28,11
21135,13,14,25,26,28,31,7
21136,2,8,13,21,28,31,8
21137,5,9,14,15,21,28,11
21138,7,9,10,18,20,28,11
21139,3,8,10,18,21,30,9
21140,5,10,17,23,28,28,7
21141,8,10,14,15,19,24,6
21142,2,7,13,18,20,27,7
21143,7,9,14,17,21,28,7
21144,7,12,15,22,24,32,7
21145,10,16,19,24,26,32,3
21146,5,16,16,22,23,23,5
21147,8,10,15,19,20,32,12
21148,9,11,13,23,25,29,7
21149,4,6,12,17,20,32,4
21150,5,7,15,20,22,27,12
21151,5,5,11,18,29,29,7
22002,6,12,21,24,29,32,9
22003,5,15,19,20,27,32,9
22004,5,8,15,18,24,30,9
22005,5,12,16,20,25,29,9
22006,10,11,13,22,25,29,4
22007,2,9,11,18,22,27,6
22008,2,10,12,19,24,26,10
22009,7,12,18,21,24,30,10
22010,1,9,14,18,25,29,5
22011,4,5,14,14,26,31,10
22012,4,13,13,19,21,27,10
22013,1,6,11,16,26,30,8
22014,3,12,18,22,27,30,10
22015,4,7,12,19,23,28,10
22016,6,9,15,20,21,25,8
22017,4,8,21,25,28,29,11
22018,1,8,14,20,24,28,13
22019,4,6,11,15,15,23,2
22020,4,9,11,15,22,23,9
22021,5,10,12,19,26,30,4
22022,6,13,15,17,20,27,10
22023,4,10,14,15,18,26,12
22024,5,7,16,20,20,31,6
22025,3,6,13,16,23,28,6
22026,1,13,16,20,25,30,4
22027,5,11,14,19,26,28,10
22028,7,11,14,18,21,25,6
22029,7,9,11,15,18,28,7
22030,4,12,15,22,25,29,5
22031,2,9,15,16,19,32,6
22032,6,8,14,19,26,30,7
22033,6,7,13,16,30,34,6
22034,3,13,19,28,30,34,7
22035,2,11,17,20,21,30,2
22036,6,12,14,18,25,27,6
22037,2,6,11,19,20,26,7
22038,5,9,15,19,22,26,4
22039,2,12,12,17,21,27,8
22040,6,9,13,15,17,29,6
22041,2,3,10,16,20,27,4
22042,8,11,16,18,22,29,7
