"n","a1","a2","a3","a4","a5","a6","b1"
17110,2,13,17,25,25,29,6
17111,5,10,14,19,22,30,10
17112,6,12,13,18,22,30,11
17113,3,9,14,14,15,29,9
17114,9,12,14,22,24,28,10
17115,3,12,15,17,22,28,15
17116,5,13,16,27,27,32,5
17117,5,6,10,22,26,33,9
17118,4,10,13,16,22,28,6
17119,2,13,18,21,21,30,6
17120,5,11,14,23,26,27,6
17121,3,10,15,19,22,28,8
17122,7,10,20,25,30,31,10
17123,7,11,19,23,29,29,13
17124,7,11,16,20,25,30,11
17125,8,12,19,26,30,33,12
17126,4,8,16,17,28,29,12
17127,10,17,22,26,29,31,6
17128,5,7,11,18,26,29,3
17129,3,5,12,17,21,26,10
17130,5,7,10,20,22,29,12
17131,7,11,16,22,28,31,12
17132,3,7,15,23,24,30,8
17133,6,11,17,18,24,28,13
17134,5,10,14,21,23,28,8
17135,5,7,12,19,25,30,8
17136,6,11,16,21,28,31,7
17137,8,13,17,20,27,29,11
17138,5,9,13,14,22,28,11
17139,5,7,11,22,27,30,9
17140,4,7,10,20,24,31,9
17141,5,15,19,22,27,30,8
17142,8,12,15,22,23,29,11
17143,4,11,12,23,28,31,10
17144,7,13,16,22,27,30,11
17145,5,8,15,22,23,33,8
17146,4,9,15,21,26,31,10
17147,2,7,12,22,26,28,12
17148,3,9,14,17,24,25,5
17149,4,9,13,16,21,26,13
17150,4,7,11,20,24,34,7
17151,7,10,13,16,18,26,13
17152,7,8,11,23,27,28,10
17153,3,5,10,18,25,27,10
17154,5,8,14,17,18,26,14
17155,6,11,21,22,25,30,3
18002,4,8,16,18,26,29,5
18003,5,10,14,22,22,29,9
18004,2,12,17,22,27,30,9
18005,4,7,14,17,24,27,9
18006,7,11,13,19,26,29,13
18007,7,12,14,21,22,30,5
18008,2,6,15,19,27,30,4
18009,2,4,9,19,21,25,9
18010,5,8,15,19,27,28,8
18011,6,8,12,15,16,28,12
18012,4,8,17,20,27,32,8
18013,5,9,14,18,27,29,9
18014,3,9,13,24,25,27,5
18015,6,8,13,15,22,33,6
18016,5,12,12,15,26,28,9
18017,4,7,20,23,27,32,9
18018,4,11,17,20,22,34,9
18019,5,13,15,20,26,27,10
18020,6,11,18,21,24,31,7
18021,6,7,16,21,25,29,6
18022,7,16,20,23,27,33,9
18023,3,7,13,19,23,26,9
18024,4,12,15,18,24,25,6
18025,7,15,15,20,23,27,7
18026,3,9,16,23,25,31,8
18027,3,6,13,15,20,28,13
18028,4,10,16,22,28,31,4
18029,3,9,13,13,21,30,2
18030,4,7,11,16,18,27,5
18031,2,11,12,16,25,28,8
18032,6,12,12,15,21,28,6
18033,3,4,15,17,23,26,12
18034,3,11,14,19,27,30,5
18035,4,16,17,21,28,33,4
18036,9,17,18,22,27,31,10
18037,2,5,15,19,23,28,8
18038,8,8,17,20,26,27,6
18039,3,9,17,18,22,27,12
18040,7,9,13,23,27,31,16
18041,5,12,15,22,28,33,9
18042,5,13,15,19,30,30,6
18043,3,6,12,17,20,24,11
18044,2,9,10,17,26,30,5
18045,6,9,17,21,24,31,10
18046,8,10,19,21,26,30,5
18047,8,13,16,17,23,31,6
18048,4,8,9,13,22,28,7
18049,6,13,15,20,25,30,8
18050,7,12,18,21,30,34,6
18051,0,4,9,21,23,25,10
18052,7,10,16,19,25,29,9
18053,7,10,12,18,22,30,12
18054,2,6,15,16,23,26,11
18055,-1,7,13,18,25,31,6
18056,3,10,13,19,24,32,6
18057,6,8,12,13,18,26,11
18058,10,10,18,19,24,29,4
18059,6,12,15,17,22,26,9
18060,6,8,13,22,25,31,11
18061,7,12,18,19,26,30,12
18062,4,8,15,21,24,25,10
18063,11,17,20,25,29,32,10
18064,4,9,11,14,20,22,9
18065,6,7,12,17,25,30,7
18066,5,13,17,25,31,31,9
18067,4,8,18,19,25,30,8
18068,1,4,9,16,23,29,7
18069,4,10,15,21,27,30,7
18070,3,8,11,17,24,27,9
18071,3,5,14,21,23,30,4
18072,3,5,13,18,23,33,7
18073,5,12,17,20,24,30,10
18074,2,7,14,23,25,31,7
18075,6,13,22,24,25,32,5
18076,2,9,14,22,28,29,5
18077,5,12,15,21,28,31,9
18078,6,11,16,20,25,30,9
18079,4,7,9,18,23,26,14
18080,6,13,13,20,22,28,9
18081,7,14,15,17,23,31,9
18082,5,8,10,15,22,29,7
18083,4,11,17,23,25,27,6
18084,4,11,15,18,22,28,3
18085,2,6,12,20,26,30,14
18086,3,9,15,18,26,29,3
18087,8,11,15,17,20,29,13
18088,5,9,9,16,21,28,10
18089,4,12,16,20,25,26,7
18090,4,10,15,22,28,31,7
18091,8,11,17,20,27,29,14
18092,6,9,14,20,21,25,10
18093,4,9,14,21,28,32,7
18094,5,8,10,17,23,25,8
18095,5,6,11,19,24,30,9
18096,5,8,10,16,23,25,11
18097,5,13,17,22,27,30,9
18098,2,8,16,17,26,30,5
18099,4,8,13,21,23,29,10
18100,1,8,13,22,28,31,10
18101,3,4,12,23,24,26,10
18102,8,15,17,23,23,27,13
18103,4,9,11,21,26,29,7
18104,2,7,13,21,23,26,8
18105,7,16,18,21,21,25,4
18106,4,15,18,24,24,33,4
18107,3,13,17,20,21,28,6
18108,3,10,11,16,24,27,9
18109,8,8,16,20,26,28,6
18110,3,10,13,21,23,29,6
18111,6,10,15,20,21,32,14
18112,5,7,18,19,24,29,14
18113,4,16,17,22,26,30,11
18114,6,6,12,18,26,28,10
18115,7,11,16,18,24,29,7
18116,5,10,10,14,23,30,10
18117,8,13,18,23,24,29,5
18118,2,6,11,16,22,29,9
18119,4,12,12,18,22,28,8
18120,3,8,15,15,22,27,6
18121,5,6,13,19,21,29,8
18122,5,13,14,23,26,28,7
18123,9,12,15,21,26,27,14
18124,5,11,14,21,22,28,6
18125,3,6,15,24,25,27,3
18126,5,12,17,21,24,33,8
18127,3,8,14,19,27,31,11
18128,5,5,9,16,21,23,11
18129,6,9,14,22,24,30,10
18130,6,9,15,17,17,25,8
18131,2,7,14,18,23,27,11
18132,5,13,16,24,25,26,4
18133,2,4,13,19,24,26,9
18134,4,12,14,19,22,29,13
18135,5,5,8,24,28,29,12
18136,7,10,15,20,27,30,5
18137,3,5,10,18,21,25,5
18138,4,9,13,17,21,30,7
18139,8,12,20,24,28,31,12
18140,6,19,20,21,24,30,10
18141,4,11,16,23,28,29,8
18142,2,10,11,20,26,31,13
18143,5,5,6,16,18,32,9
18144,4,9,12,21,27,27,7
18145,6,9,11,21,27,30,7
18146,1,10,17,20,22,27,11
18147,4,9,10,15,22,28,11
18148,5,14,17,20,30,31,5
18149,4,11,16,22,30,31,6
18150,9,17,25,27,27,32,12
18151,8,12,15,20,27,30,3
18152,5,10,13,21,27,32,11
18153,8,11,19,23,27,31,9
18154,6,11,13,23,27,32,5
19002,7,16,19,20,25,28,5
19003,3,7,14,22,26,26,12
19004,4,5,8,15,20,21,8
19005,6,8,13,20,26,27,14
19006,3,8,14,17,22,27,7
19007,2,7,17,20,27,33,10
19008,4,10,13,22,25,26,8
19009,4,11,12,19,25,30,10
19010,8,16,17,23,25,32,10
19011,5,6,13,16,23,28,4
19012,5,11,13,17,26,30,8
19013,8,13,16,25,30,31,10
19014,3,13,15,22,23,25,13
19015,4,9,12,18,26,32,11
19016,8,14,14,22,26,30,7
19017,4,10,12,16,21,29,9
19018,7,8,17,20,23,31,7
19019,7,8,15,19,23,27,10
19020,7,12,21,26,26,29,6
19021,12,13,18,20,30,31,8
19022,5,13,20,22,30,31,6
19023,4,9,12,14,22,31,7
19024,9,14,16,18,23,26,15
19025,2,10,15,20,24,29,9
19026,8,8,12,18,22,29,7
19027,3,9,14,19,23,27,8
19028,4,5,12,14,21,31,7
19029,4,15,18,20,26,28,6
19030,5,6,12,20,21,26,9
19031,5,7,13,20,21,23,11
19032,6,8,9,20,30,31,7
19033,2,8,14,15,18,26,13
19034,8,11,19,23,29,29,3
19035,4,6,15,19,24,29,7
19036,6,8,13,14,23,29,7
19037,7,11,17,21,24,28,8
19038,5,13,16,21,26,29,8
19039,3,8,8,17,23,31,6
19040,4,10,12,19,27,30,11
19041,8,10,13,17,27,27,9
19042,2,10,11,12,23,31,5
19043,0,6,8,16,20,29,9
19044,5,12,14,20,24,30,10
19045,4,7,13,16,24,28,6
19046,3,5,11,13,22,26,7
19047,4,8,12,16,23,29,11
19048,5,8,12,19,24,28,9
19049,5,7,13,17,25,30,14
19050,3,12,16,16,19,26,6
19051,8,8,9,19,25,31,14
19052,3,6,14,16,19,23,12
19053,1,8,11,16,19,31,5
19054,6,9,13,17,26,29,7
19055,4,10,16,21,22,30,5
19056,3,8,13,20,24,27,6
19057,7,12,12,21,27,29,1
19058,6,8,8,13,14,21,10
19059,3,6,11,14,21,24,11
19060,6,9,11,18,24,31,7
19061,7,16,18,20,27,28,5
19062,7,11,17,18,24,28,9
19063,6,7,15,17,26,31,10
19064,9,17,19,22,24,31,10
19065,4,5,7,17,25,31,8
19066,3,9,15,20,24,29,8
19067,9,11,15,22,24,31,8
19068,6,10,11,24,28,30,9
19069,5,11,12,19,24,32,8
19070,3,14,19,24,27,30,12
19071,6,10,13,16,26,29,10
19072,6,10,13,16,24,27,10
19073,4,10,11,15,22,31,7
19074,4,8,17,24,25,31,7
19075,4,13,14,19,20,26,7
19076,5,10,12,20,23,32,7
19077,8,10,14,20,23,32,10
19078,12,13,15,18,22,27,5
19079,6,8,13,22,22,29,9
19080,5,9,14,17,26,32,7
19081,3,6,15,18,25,30,11
19082,5,5,12,15,27,29,8
19083,6,9,14,16,23,26,9
19084,7,10,17,25,27,31,15
19085,5,10,13,19,21,28,8
19086,2,10,14,20,23,28,8
19087,3,11,16,19,24,28,9
19088,5,9,19,23,28,28,10
19089,7,12,17,22,26,32,8
19090,1,9,14,23,27,28,8
19091,6,11,14,16,25,31,11
19092,7,8,11,17,26,28,6
19093,3,5,9,16,20,31,10
19094,5,9,14,16,21,25,15
19095,1,7,13,20,21,26,11
19096,5,15,17,21,22,30,9
19097,4,6,13,18,22,30,9
19098,5,14,15,16,21,26,6
19099,6,10,19,23,31,31,5
19100,5,9,16,20,25,30,9
19101,7,14,17,20,25,28,6
19102,5,6,15,18,25,28,6
19103,5,11,16,19,23,29,5
19104,2,9,16,22,26,27,6
19105,7,8,17,17,25,30,6
19106,4,6,14,21,27,32,8
19107,3,7,13,20,21,27,12
19108,3,10,14,19,24,28,9
19109,5,11,13,17,25,30,7
19110,6,9,15,22,23,31,8
19111,9,10,19,22,29,32,10
19112,5,12,18,25,25,29,11
19113,6,13,22,23,28,29,10
19114,6,12,14,20,21,28,8
19115,4,10,17,24,32,33,4
19116,4,6,15,20,25,26,8
19117,3,7,15,17,19,25,5
19118,6,8,14,20,24,25,10
19119,5,9,16,20,24,30,10
19120,7,12,15,19,22,27,6
19121,2,3,12,15,24,32,11
19122,2,5,6,18,21,30,8
19123,3,8,13,15,15,26,13
19124,3,4,14,19,24,30,8
19125,3,5,10,20,23,29,4
19126,3,10,10,21,27,32,9
19127,8,9,13,21,27,29,8
19128,3,12,15,23,28,31,8
19129,5,9,18,22,29,31,12
19130,5,9,15,21,28,31,8
19131,4,6,14,17,23,31,10
19132,3,8,15,22,26,27,8
19133,3,8,13,21,26,27,11
19134,3,11,14,19,23,32,9
19135,4,6,16,21,21,28,11
19136,5,7,14,14,20,26,3
19137,10,12,19,22,22,27,9
19138,5,6,11,16,22,30,12
19139,2,11,12,20,21,28,11
19140,8,15,16,20,26,31,9
19141,6,10,16,19,19,28,13
19142,3,5,12,22,24,27,11
19143,3,7,9,14,27,29,5
19144,5,8,16,17,27,29,5
19145,3,11,17,19,24,31,11
19146,3,6,14,23,28,28,5
19147,1,12,15,20,24,30,8
19148,4,9,16,16,26,30,12
19149,4,7,14,20,22,29,9
19150,8,9,15,15,21,28,5
19151,3,12,15,21,24,31,11
19152,5,13,20,23,28,30,8
20002,4,14,16,20,29,32,10
20003,6,8,16,17,23,28,11
20004,4,6,9,10,20,28,10
20005,6,10,13,16,22,29,8
20006,8,14,17,20,21,26,9
20007,4,13,16,23,29,31,14
20008,3,8,10,14,22,29,8
20009,6,14,15,25,26,26,11
20010,5,11,14,18,23,26,8
20011,7,12,16,22,24,27,9
20012,4,11,18,23,26,32,6
20013,3,10,11,13,30,32,6
20014,4,8,11,12,24,28,6
20015,7,8,14,18,26,30,10
20016,5,11,17,19,23,31,2
20017,4,11,17,18,23,29,12
20018,4,10,12,16,23,28,9
20019,6,7,10,16,23,27,9
20020,3,9,13,21,26,29,5
20021,6,11,17,22,29,30,11
20022,3,8,13,16,26,30,11
20023,3,10,14,19,27,32,6
20024,8,9,17,24,24,29,6
20025,4,9,12,15,25,31,11
20026,3,9,16,18,21,31,10
20027,1,7,13,17,26,29,8
20028,7,8,15,21,24,31,10
20029,8,11,16,20,24,30,7
20030,6,7,9,14,26,30,9
20031,4,15,17,23,24,28,4
20032,3,9,16,16,22,29,10
20033,4,10,12,18,24,29,6
20034,5,12,16,21,23,30,7
20035,1,7,12,18,26,29,12
20036,5,6,13,18,27,31,8
20037,5,13,14,19,28,29,12
20038,8,12,17,24,29,33,7
20039,5,11,17,21,29,31,10
20040,5,8,15,15,23,30,6
20041,6,10,11,20,25,28,8
20042,2,9,12,21,23,32,11
20043,4,8,18,26,29,31,9
20044,6,13,13,21,27,29,12
20045,6,13,16,20,29,31,10
20046,7,12,18,23,24,31,9
20047,2,13,16,18,23,28,5
20048,3,11,13,19,25,32,9
20049,4,12,18,23,27,31,4
20050,7,10,18,23,27,29,8
20051,4,5,10,17,18,29,8
20052,8,13,13,21,24,30,8
20053,5,8,15,16,23,28,6
20054,6,8,15,22,23,30,2
20055,7,16,18,20,29,30,7
20056,8,12,16,20,28,31,6
20057,4,10,16,18,29,32,9
20058,6,16,20,24,26,30,6
20059,2,9,13,16,23,29,4
20060,4,10,12,19,24,29,9
20061,2,7,12,19,26,30,8
20062,1,5,10,10,23,28,4
20063,4,6,6,16,23,27,7
20064,7,15,15,22,26,31,8
20065,4,9,18,20,24,27,10
20066,3,8,14,23,23,31,8
20067,4,10,14,15,25,30,11
20068,2,7,13,21,21,29,7
20069,1,4,8,20,25,29,5
20070,7,11,19,22,28,30,4
20071,6,10,14,15,20,26,5
20072,3,9,11,16,26,30,8
20073,7,13,16,19,20,26,8
20074,9,10,11,17,24,31,9
20075,4,10,13,20,26,29,7
20076,3,10,12,15,24,25,5
20077,-1,12,16,20,23,29,9
20078,3,7,10,16,23,27,11
20079,2,13,19,23,28,30,6
20080,1,4,11,12,23,31,13
20081,2,9,10,21,28,28,2
20082,3,11,13,19,19,26,5
20083,3,11,16,22,27,32,7
20084,3,16,17,19,27,32,18
20085,2,13,16,23,27,30,7
20086,3,8,16,18,23,30,7
20087,4,7,15,20,20,25,10
20088,3,11,14,17,24,28,11
20089,2,6,11,19,26,27,13
20090,3,8,11,14,18,31,16
20091,3,7,12,17,22,28,8
20092,4,8,12,15,28,31,11
20093,7,13,17,19,28,28,8
20094,4,9,13,18,23,28,11
20095,6,14,16,22,24,29,11
20096,2,10,18,24,27,29,6
20097,4,12,16,20,25,29,10
20098,8,10,14,20,25,31,10
20099,6,9,13,19,22,28,15
20100,4,12,15,21,22,26,6
20101,8,15,17,22,29,32,5
20102,5,10,18,18,24,28,13
20103,6,7,16,20,23,29,8
20104,5,8,14,15,17,29,11
20105,3,6,13,20,27,29,11
20106,8,10,16,17,18,30,14
20107,3,11,15,15,23,29,8
20108,10,11,18,19,20,26,10
20109,6,15,19,19,24,31,10
20110,0,9,13,17,24,30,9
20111,9,10,16,17,23,29,7
20112,7,9,18,19,23,31,6
20113,4,10,20,21,27,31,8
20114,4,10,13,23,28,31,5
20115,2,4,11,16,25,28,11
20116,6,14,18,23,25,28,13
20117,4,7,8,13,18,25,5
20118,1,4,11,13,14,24,8
20119,6,10,14,20,27,29,9
20120,1,13,17,17,23,31,5
20121,5,6,8,19,22,22,4
20122,3,6,10,16,19,24,4
20123,7,9,12,19,23,27,7
20124,4,5,10,17,19,23,5
20125,7,13,19,21,25,26,8
20126,4,11,15,19,25,31,9
20127,6,11,15,21,24,29,6
20128,3,8,12,13,22,26,7
20129,6,7,13,16,24,31,11
20130,5,13,17,18,24,31,13
20131,2,6,12,18,20,26,10
20132,6,13,17,25,27,28,8
20133,3,8,16,18,27,30,9
20134,7,14,18,20,27,28,8
20135,0,7,14,14,21,28,3
21002,6,8,14,14,21,28,6
21003,5,10,17,25,26,30,12
21004,4,10,12,19,24,30,6
21005,8,10,17,18,22,27,9
21006,4,14,16,22,25,33,8
21007,5,12,17,19,21,29,9
21008,3,13,14,20,24,27,7
21009,3,10,16,30,31,33,5
21010,3,3,11,17,26,29,9
21011,1,10,14,18,26,30,10
21012,5,7,11,21,27,29,7
21013,10,16,20,24,28,29,8
21014,3,5,13,22,26,29,4
21015,5,11,18,23,26,33,9
21016,5,8,15,18,22,30,9
21017,4,7,14,17,25,31,7
21018,6,9,20,25,29,32,9
21019,3,10,16,20,25,27,11
21020,9,10,15,20,22,26,8
21021,3,4,7,18,25,27,0
21022,4,8,12,15,21,30,9
21023,4,7,9,13,23,28,7
21024,3,10,16,18,18,29,8
21025,7,15,19,24,26,31,5
21026,4,9,11,16,26,28,9
21027,5,8,18,21,24,28,5
21028,5,9,14,18,23,24,6
21029,3,6,10,13,20,27,7
21030,3,4,11,16,22,30,13
21031,5,14,17,20,23,24,1
21032,5,6,13,18,23,26,9
21033,1,3,8,18,19,23,13
21034,2,6,8,14,20,26,2
21035,4,8,14,18,27,29,7
21036,8,13,18,19,25,32,12
21037,3,11,18,24,24,29,5
21038,5,12,17,21,25,26,6
21039,5,12,17,22,24,26,3
21040,8,15,16,23,27,31,5
21041,4,10,11,20,25,30,10
21042,3,12,16,24,28,30,8
21043,4,14,17,20,21,29,13
21044,6,10,11,24,26,31,6
21045,7,9,19,20,28,33,14
21046,3,10,10,20,28,35,9
21047,7,9,17,18,21,26,5
21048,5,12,20,21,26,31,6
21049,4,7,11,17,22,31,12
21050,1,4,9,17,20,24,13
21051,4,7,11,18,24,28,8
21052,6,14,17,21,27,31,10
21053,4,19,20,20,26,29,7
21054,7,14,22,27,27,28,6
21055,8,12,14,16,22,29,9
21056,1,8,14,19,24,28,8
21057,11,13,18,18,21,27,9
21058,5,11,18,26,31,33,10
21059,4,13,13,19,27,30,7
21060,4,11,16,17,20,21,6
21061,8,9,16,21,26,29,10
21062,5,8,13,18,24,32,9
21063,7,8,13,19,23,32,6
21064,5,6,14,18,19,21,6
21065,3,10,19,21,26,31,5
21066,4,13,16,25,25,30,4
21067,4,11,12,22,26,28,6
21068,8,16,19,23,25,32,11
21069,3,6,19,22,25,29,7
21070,5,11,17,22,28,31,8
21071,2,11,12,20,25,28,14
21072,3,14,16,16,17,28,7
21073,3,9,13,15,24,25,9
21074,6,8,14,21,26,30,8
21075,4,13,13,15,28,29,12
21076,4,6,6,19,25,29,9
21077,4,11,14,23,27,30,6
21078,3,7,15,22,25,28,7
21079,5,7,12,17,19,26,9
21080,3,8,11,20,25,29,10
21081,6,8,9,21,25,27,15
21082,6,12,15,17,21,26,7
21083,3,7,13,22,23,28,5
21084,3,12,18,19,24,30,7
21085,6,9,19,20,22,30,12
21086,5,7,14,15,20,32,9
21087,5,11,11,17,19,32,9
21088,8,10,13,17,24,30,7
21089,7,12,18,23,25,28,6
21090,4,10,14,22,25,33,13
21091,6,13,14,16,24,32,7
21092,3,9,16,20,25,32,10
21093,4,10,13,25,28,30,5
21094,3,9,13,19,22,28,4
21095,9,12,16,17,25,30,9
21096,8,10,15,17,27,28,7
21097,4,10,16,19,27,28,8
21098,4,6,16,17,23,28,3
21099,7,12,18,25,28,31,9
21100,6,10,15,25,28,29,6
21101,4,10,15,21,22,24,4
21102,10,11,19,21,23,29,6
21103,5,8,12,19,24,26,12
21104,3,9,15,20,22,24,7
21105,6,12,16,19,23,30,10
21106,5,13,16,26,28,30,12
21107,6,12,15,22,24,28,5
21108,5,7,15,21,26,28,9
21109,1,11,12,16,20,27,15
21110,5,9,17,19,25,28,7
21111,2,8,12,19,24,31,3
21112,5,8,12,17,19,23,10
21113,8,10,11,21,22,30,4
21114,5,12,15,19,24,31,9
21115,1,10,12,20,23,28,9
21116,3,9,17,18,23,28,11
21117,1,7,17,19,24,28,6
21118,3,9,18,19,26,31,8
21119,9,10,18,21,25,31,7
21120,5,6,9,11,23,26,10
21121,5,14,17,23,28,31,11
21122,3,11,16,24,26,33,10
21123,3,8,12,18,25,29,12
21124,3,9,15,19,25,29,7
21125,8,9,15,19,23,28,10
21126,8,12,16,19,22,30,8
21127,8,13,18,23,29,29,7
21128,5,7,16,21,25,28,8
21129,6,9,15,18,25,26,8
21130,6,8,13,15,25,30,5
21131,8,11,16,25,26,27,11
21132,3,6,11,17,17,23,13
21133,3,7,14,18,26,28,12
21134,2,6,14,17,22,26,7
21135,1,5,7,13,21,25,7
21136,0,6,17,21,27,30,9
21137,3,11,15,16,29,30,9
21138,2,9,18,19,24,31,10
21139,3,9,15,20,25,27,7
21140,3,6,13,19,20,30,10
21141,3,9,10,14,22,28,12
21142,2,10,13,21,24,30,5
21143,6,9,14,19,27,35,3
21144,3,12,16,20,25,31,6
21145,7,9,13,19,25,27,7
21146,5,11,14,21,27,29,7
21147,3,4,6,13,20,27,8
21148,3,6,10,16,22,30,14
21149,13,19,21,22,24,29,8
21150,7,9,10,17,22,26,5
21151,3,4,9,10,22,26,9
22002,14,14,16,21,25,32,7
22003,5,15,17,20,24,29,8
22004,5,9,12,15,24,29,11
22005,4,11,15,17,22,28,9
22006,3,7,16,21,28,32,7
22007,5,11,13,25,27,32,7
22008,6,9,16,18,22,29,6
22009,4,10,15,24,29,32,9
22010,8,16,18,23,24,30,12
22011,8,9,9,22,27,34,9
22012,5,13,18,23,27,32,7
22013,1,4,6,20,21,27,2
22014,4,11,13,21,29,32,5
22015,5,11,13,13,18,27,9
22016,0,13,17,23,24,27,7
22017,6,11,12,19,25,30,9
22018,5,6,12,18,26,28,8
22019,12,15,17,19,24,25,13
22020,3,11,14,16,18,23,7
22021,4,5,10,15,19,27,11
22022,1,12,16,23,23,27,7
22023,0,6,8,25,27,30,9
22024,6,9,12,16,19,29,9
22025,8,11,16,20,25,26,7
22026,3,11,14,19,25,27,8
22027,5,13,16,16,25,30,6
22028,4,13,14,18,26,31,11
22029,6,11,15,20,21,29,8
22030,3,6,7,16,25,27,9
22031,6,7,15,15,19,27,6
22032,1,4,14,18,25,29,10
22033,4,5,12,12,19,27,13
22034,2,8,15,19,24,30,11
22035,1,7,13,14,17,24,10
22036,8,13,19,22,24,28,7
22037,8,15,18,23,32,32,7
22038,6,8,9,14,24,27,5
22039,11,13,17,18,26,30,7
22040,4,4,8,14,18,30,4
22041,3,6,12,16,22,28,8
22042,4,6,8,15,15,31,0
